endTime,artistName,trackName,msPlayed,hoursPlayed,stress_label,days_to_exam
2022-10-08 16:04:00,Beyoncé,CUFF IT,136674,0.037965,Non-Stress,398.0
2023-11-18 04:10:00,Nilüfer,Son Arzum,0,0.0,Stress,6.0
2023-11-18 04:10:00,Atiye,Ya Habibi,2620,0.0007277777777777778,Stress,6.0
2023-11-18 04:10:00,Yaşar,Kumralım,3470,0.0009638888888888889,Stress,6.0
2023-11-18 04:10:00,Ozan Doğulu,Uzun Lafın Kısası,219594,0.060998333333333335,Stress,6.0
2023-11-18 04:11:00,Hadise,Yaz Günü,500,0.0001388888888888889,Stress,6.0
2023-11-18 04:11:00,Ozan Doğulu,Dağılmak İstiyorum,1830,0.0005083333333333333,Stress,6.0
2023-11-18 04:11:00,Kalben,Yara,480,0.00013333333333333334,Stress,6.0
2023-11-18 04:11:00,Nilüfer,Ta Uzak Yollardan,590,0.0001638888888888889,Stress,6.0
2023-11-18 04:11:00,Ezhel,Margiela,590,0.0001638888888888889,Stress,6.0
2023-11-18 04:14:00,Yaşlı Amca,Yıldızlara Bak,670,0.00018611111111111112,Stress,6.0
2023-11-18 04:14:00,EDIS,Benim Ol,650,0.00018055555555555555,Stress,6.0
2023-11-18 04:14:00,Gülben Ergen,Şıkır Şıkır,550,0.00015277777777777777,Stress,6.0
2023-11-18 04:14:00,Mustafa Sandal,İsyankar,1110,0.0003083333333333333,Stress,6.0
2023-11-18 04:14:00,Nilüfer,Ta Uzak Yollardan,890,0.00024722222222222224,Stress,6.0
2023-11-18 04:14:00,Kargo,Yıldızların Altında,1810,0.0005027777777777778,Stress,6.0
2023-11-18 04:14:00,Ezhel,Margiela,188840,0.052455555555555554,Stress,6.0
2023-11-18 04:14:00,Dedublüman,Sakladığın Bir Şeyler Var,540,0.00015,Stress,6.0
2023-11-18 04:14:00,Kenan Doğulu,Tükendim Ben,1200,0.0003333333333333333,Stress,6.0
2023-11-18 04:14:00,Model,Değmesin Ellerimiz,500,0.0001388888888888889,Stress,6.0
2023-11-18 04:20:00,Ozan Çolakoğlu,Ben Yanmışım,211850,0.058847222222222224,Stress,6.0
2023-11-21 13:54:00,Ozan Çolakoğlu,Ben Yanmışım,87340,0.024261111111111112,Non-Stress,3.0
2023-11-21 13:54:00,Atiye,Ya Habibi,940,0.0002611111111111111,Non-Stress,3.0
2023-11-21 13:54:00,Yaşar,Kumralım,910,0.00025277777777777777,Non-Stress,3.0
2023-11-21 13:56:00,Ajda Pekkan,Ara Sıcak,2040,0.0005666666666666667,Non-Stress,3.0
2023-11-21 13:56:00,Atiye,Ya Habibi,143110,0.039752777777777776,Non-Stress,3.0
2023-11-21 13:56:00,Yaşar,Kumralım,720,0.0002,Non-Stress,3.0
2023-11-21 13:57:00,Simge,Öpücem,800,0.00022222222222222223,Non-Stress,3.0
2023-11-21 13:57:00,Rober Hatemo,Senden Çok Var,1050,0.0002916666666666667,Non-Stress,3.0
2023-11-21 13:57:00,Hande Yener,Acele Etme,2020,0.0005611111111111111,Non-Stress,3.0
2023-11-21 13:57:00,Atiye,Soygun Var,800,0.00022222222222222223,Non-Stress,3.0
2023-11-21 13:58:00,Yaşar,Birtanem - Night Club Mix,71730,0.019925,Non-Stress,3.0
2023-11-21 14:02:00,Ozan Doğulu,Harika,66120,0.018366666666666667,Non-Stress,3.0
2023-11-22 13:38:00,Ozan Doğulu,Harika,105490,0.02930277777777778,Stress,2.0
2023-11-22 13:41:00,Tarkan,Ay,11600,0.0032222222222222222,Stress,2.0
2023-11-22 13:41:00,Gülşen,Acısı Bile Bal,10220,0.002838888888888889,Stress,2.0
2023-11-22 13:41:00,Erdem Kınay,Duman,454,0.0001261111111111111,Stress,2.0
2023-11-22 13:41:00,Ozan Çolakoğlu,Bu Gece - Remix,132071,0.036686388888888886,Stress,2.0
2023-11-22 13:42:00,Tarkan,Kır Zincirleri,40840,0.011344444444444445,Stress,2.0
2023-11-22 13:43:00,Hande Yener,Sen Yoluna... Ben Yoluma - Dans Version,1200,0.0003333333333333333,Stress,2.0
2023-11-22 13:43:00,Sezen Aksu,Değer mi?,1720,0.00047777777777777776,Stress,2.0
2023-11-22 13:43:00,Bedük,Bi Dans Etsek,5770,0.0016027777777777778,Stress,2.0
2023-11-22 13:43:00,Kenan Doğulu,Sorma - Disco,96210,0.026725,Stress,2.0
2023-11-22 13:44:00,Tarkan,Vay Anam Vay,4650,0.0012916666666666667,Stress,2.0
2023-11-22 13:44:00,Kenan Doğulu,Şans Meleğim,960,0.0002666666666666667,Stress,2.0
2023-11-22 13:44:00,Bob Sinclar,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],640,0.00017777777777777779,Stress,2.0
2023-11-22 13:44:00,Candan Erçetin,Umrumda Değil - An-Atolian Mix,970,0.00026944444444444444,Stress,2.0
2023-11-22 13:44:00,Murat Dalkılıç,Aşinayız,2610,0.000725,Stress,2.0
2023-11-22 13:44:00,Hande Yener,Aşkın Ateşi,800,0.00022222222222222223,Stress,2.0
2023-11-22 13:44:00,Yalın,Bir Bakmışsın,960,0.0002666666666666667,Stress,2.0
2023-11-22 13:44:00,Ajda Pekkan,Flu Gibi,970,0.00026944444444444444,Stress,2.0
2023-11-22 13:44:00,Ozan Doğulu,Harika,50890,0.014136111111111111,Stress,2.0
2023-11-22 13:45:00,Murat Dalkılıç,Kulah,1310,0.0003638888888888889,Stress,2.0
2023-11-22 13:45:00,Ayse Hatun Onal,Olay - Erdem Kınay Versiyon,930,0.00025833333333333334,Stress,2.0
2023-11-22 13:45:00,Hande Yener,Romeo,1090,0.0003027777777777778,Stress,2.0
2023-11-22 13:45:00,Hande Yener,Romeo,8850,0.002458333333333333,Stress,2.0
2023-11-22 13:45:00,Serdar Ortaç,Sana Değmez,820,0.00022777777777777778,Stress,2.0
2023-11-22 13:45:00,Serdar Ortaç,Sana Değmez,920,0.0002555555555555556,Stress,2.0
2023-11-22 13:45:00,İzel,Geceler Kara,950,0.00026388888888888886,Stress,2.0
2023-11-22 13:45:00,Berkay,Anladım,1090,0.0003027777777777778,Stress,2.0
2023-11-22 13:45:00,Gülşen,E Bilemem Artık,770,0.0002138888888888889,Stress,2.0
2023-11-22 13:45:00,Serdar Ortaç,Dansöz,1190,0.00033055555555555556,Stress,2.0
2023-11-22 13:45:00,Mert Demir,Antidepresan,730,0.00020277777777777777,Stress,2.0
2023-11-22 13:45:00,Tarkan,Gülümse Kaderine - Remix,5960,0.0016555555555555555,Stress,2.0
2023-11-22 13:45:00,Gülşen,Sözde Ayrılık,18180,0.00505,Stress,2.0
2023-11-22 13:45:00,Serdar Ortaç,Şeytan,600,0.00016666666666666666,Stress,2.0
2023-11-22 13:45:00,Tarkan,Adımı Kalbine Yaz - Ozinga Club Mix,1280,0.00035555555555555557,Stress,2.0
2023-11-22 13:45:00,Gülşen,İltimas,780,0.00021666666666666666,Stress,2.0
2023-11-22 13:45:00,Gülşen,İltimas,5350,0.001486111111111111,Stress,2.0
2023-11-22 13:45:00,Mustafa Sandal,Tesir Altında,1400,0.00038888888888888887,Stress,2.0
2023-11-22 13:45:00,Hande Yener,Havaalanı,620,0.0001722222222222222,Stress,2.0
2023-11-22 13:45:00,Hande Yener,Havaalanı,560,0.00015555555555555556,Stress,2.0
2023-11-22 13:45:00,Rihanna,Where Have You Been,760,0.0002111111111111111,Stress,2.0
2023-11-22 13:45:00,Hepsi,Aşk Herşeyi Affeder Mi,720,0.0002,Stress,2.0
2023-11-22 13:45:00,Bengü,Korkma Kalbim (R&B Club Versiyon),1020,0.00028333333333333335,Stress,2.0
2023-11-22 13:45:00,Yalın,Benimki,1410,0.0003916666666666667,Stress,2.0
2023-11-22 13:45:00,Kenan Doğulu,Doktor,880,0.00024444444444444443,Stress,2.0
2023-11-22 13:45:00,Mustafa Sandal,Kalmadı,680,0.00018888888888888888,Stress,2.0
2023-11-22 13:46:00,Işın Karaca,Bambaşka Biri,880,0.00024444444444444443,Stress,2.0
2023-11-22 13:46:00,Hande Yener,Benden Sonra,540,0.00015,Stress,2.0
2023-11-22 13:46:00,Gülşen,Yurtta Aşk Cihanda Aşk,620,0.0001722222222222222,Stress,2.0
2023-11-22 13:46:00,Tarkan,Ay,1490,0.0004138888888888889,Stress,2.0
2023-11-22 13:46:00,Murat Dalkılıç,Bu Nasıl Aşk,560,0.00015555555555555556,Stress,2.0
2023-11-22 13:46:00,Murat Boz,Uçurum,560,0.00015555555555555556,Stress,2.0
2023-11-22 13:46:00,Hande Yener,Kim Bilebilir Aşkı,600,0.00016666666666666666,Stress,2.0
2023-11-22 13:46:00,Hande Yener,Kim Bilebilir Aşkı,4370,0.001213888888888889,Stress,2.0
2023-11-22 13:46:00,Yalın,Keyfi Yolunda Aşkı Sonunda,940,0.0002611111111111111,Stress,2.0
2023-11-22 13:46:00,Hande Yener,Bu Yüzden,520,0.00014444444444444444,Stress,2.0
2023-11-22 13:46:00,Bengü,Kocaman Öpüyorum,1010,0.00028055555555555554,Stress,2.0
2023-11-22 13:46:00,Bengü,Kocaman Öpüyorum,480,0.00013333333333333334,Stress,2.0
2023-11-22 13:46:00,Simge,Ben Bazen,870,0.00024166666666666667,Stress,2.0
2023-11-22 13:46:00,Ajda Pekkan,Ara Sıcak,3310,0.0009194444444444444,Stress,2.0
2023-11-22 13:46:00,Emre Altuğ,Kapış Kapış,640,0.00017777777777777779,Stress,2.0
2023-11-22 13:46:00,Drenchill,Freed from Desire (feat. Indiiana),870,0.00024166666666666667,Stress,2.0
2023-11-22 13:46:00,Peggy Gou,(It Goes Like) Nanana - Edit,1450,0.0004027777777777778,Stress,2.0
2023-11-22 13:46:00,Kenan Doğulu,Tükendim Ben,34460,0.009572222222222222,Stress,2.0
2023-11-22 13:46:00,Tarkan,Sevdanın Son Vuruşu,590,0.0001638888888888889,Stress,2.0
2023-11-22 13:46:00,Super Flu,Spacehip,680,0.00018888888888888888,Stress,2.0
2023-11-22 13:46:00,Hande Yener,Kelepçe,580,0.0001611111111111111,Stress,2.0
2023-11-22 13:46:00,Sıla,...dan sonra,740,0.00020555555555555556,Stress,2.0
2023-11-22 13:46:00,Swedish House Mafia,"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix",620,0.0001722222222222222,Stress,2.0
2023-11-22 13:46:00,Serdar Ortaç,Yeşil Su,3850,0.0010694444444444445,Stress,2.0
2023-11-22 13:47:00,&friends,Ode Ireti - Nitefreak Remix,760,0.0002111111111111111,Stress,2.0
2023-11-22 13:47:00,Gülşen,Bir Fırt Çek,770,0.0002138888888888889,Stress,2.0
2023-11-22 13:47:00,Black Eyed Peas,Pump It,520,0.00014444444444444444,Stress,2.0
2023-11-22 13:47:00,Serdar Ortaç,Poşet,720,0.0002,Stress,2.0
2023-11-22 13:47:00,Ege,Delice Bir Sevda,510,0.00014166666666666668,Stress,2.0
2023-11-22 13:47:00,James Mac,The Boy Is Mine,240,6.666666666666667e-05,Stress,2.0
2023-11-22 13:47:00,Hande Yener,Küs,1050,0.0002916666666666667,Stress,2.0
2023-11-22 13:47:00,Serdar Ortaç,Mesafe,630,0.000175,Stress,2.0
2023-11-22 13:47:00,Ajda Pekkan,Arada Sırada - Club Mix,510,0.00014166666666666668,Stress,2.0
2023-11-22 13:47:00,Mustafa Sandal,Aya Benzer,960,0.0002666666666666667,Stress,2.0
2023-11-22 13:47:00,Mustafa Sandal,Aya Benzer,620,0.0001722222222222222,Stress,2.0
2023-11-22 13:47:00,Simge,Aşkın Olayım,510,0.00014166666666666668,Stress,2.0
2023-11-22 13:47:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),1200,0.0003333333333333333,Stress,2.0
2023-11-22 13:47:00,Mert Demir,Ateşe Düştüm,660,0.00018333333333333334,Stress,2.0
2023-11-22 13:47:00,Bengü,Saat 03.00 (By Erhan Bayrak),570,0.00015833333333333332,Stress,2.0
2023-11-22 13:47:00,Tarkan,Ölürüm Sana,520,0.00014444444444444444,Stress,2.0
2023-11-22 13:47:00,Shouse,Love Tonight (Edit),680,0.00018888888888888888,Stress,2.0
2023-11-22 13:47:00,Murat Dalkılıç,Derine - Mahmut Orhan Remix,7440,0.0020666666666666667,Stress,2.0
2023-11-22 13:47:00,Murat Dalkılıç,Derine - Mahmut Orhan Remix,460,0.0001277777777777778,Stress,2.0
2023-11-22 13:48:00,Hande Yener,Acele Etme,720,0.0002,Stress,2.0
2023-11-22 13:48:00,Ajda Pekkan,Cool Kadın - Mahmut Orhan Remix,3800,0.0010555555555555555,Stress,2.0
2023-11-22 13:48:00,Bengü,Haberin Olsun - Remix by Ufuk Akyıldız,810,0.000225,Stress,2.0
2023-11-22 13:48:00,Sıla,Kafa,730,0.00020277777777777777,Stress,2.0
2023-11-22 13:48:00,Modjo,Lady - Hear Me Tonight,1080,0.0003,Stress,2.0
2023-11-22 13:48:00,Seksendört,Kendime Yalan Söyledim,1270,0.00035277777777777776,Stress,2.0
2023-11-22 13:48:00,Ozan Çolakoğlu,Ben Yanmışım,83490,0.023191666666666666,Stress,2.0
2023-11-22 13:48:00,Tarkan,Her Şey Fani - Mahmut Orhan Remix,900,0.00025,Stress,2.0
2023-11-22 13:48:00,Gülşen,Ya Tutarsa,790,0.00021944444444444444,Stress,2.0
2023-11-22 13:48:00,Serdar Ortaç,İşim Olmaz,640,0.00017777777777777779,Stress,2.0
2023-11-22 13:48:00,Hande Yener,Haberi Var Mı,940,0.0002611111111111111,Stress,2.0
2023-11-22 13:48:00,Joezi,7 Seconds,3620,0.0010055555555555555,Stress,2.0
2023-11-22 13:48:00,Tarkan,Arada Bir,1070,0.0002972222222222222,Stress,2.0
2023-11-22 13:49:00,Dua Lipa,Levitating (feat. DaBaby),820,0.00022777777777777778,Stress,2.0
2023-11-22 13:49:00,Sıla,Reverans,430,0.00011944444444444444,Stress,2.0
2023-11-22 13:49:00,Nil Karaibrahimgil,Akbaba,380,0.00010555555555555555,Stress,2.0
2023-11-22 13:49:00,Serdar Ortaç,Gram,380,0.00010555555555555555,Stress,2.0
2023-11-22 13:49:00,Gülşen,Sarışınım,420,0.00011666666666666667,Stress,2.0
2023-11-22 13:49:00,Murat Dalkılıç,Son Liman,550,0.00015277777777777777,Stress,2.0
2023-11-22 13:49:00,Hande Yener,Yalanın Batsın,410,0.00011388888888888889,Stress,2.0
2023-11-22 13:49:00,Dogus Cabakcor,Seyre Dursun Aşk - Remix,370,0.00010277777777777778,Stress,2.0
2023-11-22 13:49:00,Tarkan,Öp,350,9.722222222222222e-05,Stress,2.0
2023-11-22 13:49:00,Murat Dalkılıç,Kasaba,430,0.00011944444444444444,Stress,2.0
2023-11-22 13:49:00,Gülşen,Dillere Düşeceğiz Seninle,430,0.00011944444444444444,Stress,2.0
2023-11-22 13:49:00,Serdar Ortaç,Gülün Rengi,590,0.0001638888888888889,Stress,2.0
2023-11-22 13:49:00,Tarkan,Kır Zincirleri,3960,0.0011,Stress,2.0
2023-11-22 13:49:00,Tarkan,Kır Zincirleri,520,0.00014444444444444444,Stress,2.0
2023-11-22 13:49:00,Gülşen,Acısı Bile Bal,760,0.0002111111111111111,Stress,2.0
2023-11-22 13:49:00,Gülşen,Acısı Bile Bal,450,0.000125,Stress,2.0
2023-11-22 13:49:00,Mustafa Sandal,İsyankar (Oryantal Remix),500,0.0001388888888888889,Stress,2.0
2023-11-22 13:49:00,Serdar Ortaç,Beni Unut,690,0.00019166666666666667,Stress,2.0
2023-11-22 13:49:00,Ozan Çolakoğlu,Aşk Gitti Bizden,460,0.0001277777777777778,Stress,2.0
2023-11-22 13:49:00,Ozan Çolakoğlu,Kalpten Dudağa,470,0.00013055555555555555,Stress,2.0
2023-11-22 13:49:00,Hande Yener,Sopa,38040,0.010566666666666667,Stress,2.0
2023-11-22 13:49:00,Hande Yener,Sopa,450,0.000125,Stress,2.0
2023-11-22 13:49:00,Erdem Kınay,Yorum Yok,390,0.00010833333333333333,Stress,2.0
2023-11-22 13:49:00,Hakan Peker,Ateşini Yolla,610,0.00016944444444444445,Stress,2.0
2023-11-22 13:49:00,Sıla,Yabanci - Bedük Versiyon,590,0.0001638888888888889,Stress,2.0
2023-11-22 13:49:00,Yaşar,Kumralım,1070,0.0002972222222222222,Stress,2.0
2023-11-22 13:49:00,Sparrow & Barbossa,Vagabundo,1700,0.00047222222222222224,Stress,2.0
2023-11-22 13:49:00,Berkay,Yaz,710,0.00019722222222222222,Stress,2.0
2023-11-22 13:49:00,Ajda Pekkan,Vitrin,450,0.000125,Stress,2.0
2023-11-22 13:49:00,Ozan Çolakoğlu,Bu Gece - Remix,740,0.00020555555555555556,Stress,2.0
2023-11-22 13:49:00,Tarkan,Ayrılık Zor - Ozinga Pop Alaturka Mix,660,0.00018333333333333334,Stress,2.0
2023-11-22 13:49:00,Tarkan,Ayrılık Zor - Ozinga Pop Alaturka Mix,740,0.00020555555555555556,Stress,2.0
2023-11-22 13:49:00,Serdar Ortaç,Ben Adam Olmam,590,0.0001638888888888889,Stress,2.0
2023-11-22 13:50:00,Beyoncé,Crazy In Love (feat. Jay-Z),580,0.0001611111111111111,Stress,2.0
2023-11-22 13:50:00,Kenan Doğulu,Tutamıyorum Zamanı - Mahmut Orhan Remix,310,8.61111111111111e-05,Stress,2.0
2023-11-22 13:50:00,Kelis,Milkshake 20 - Alex Wann Remix,780,0.00021666666666666666,Stress,2.0
2023-11-22 13:50:00,Gülşen,Be Adam,310,8.61111111111111e-05,Stress,2.0
2023-11-22 13:50:00,Ajda Pekkan,Yakar Geçerim - Ozan Çolakoğlu Remix,470,0.00013055555555555555,Stress,2.0
2023-11-22 13:50:00,Hande Yener,Benden Sonra,440,0.00012222222222222221,Stress,2.0
2023-11-22 13:50:00,Tarkan,Kuzu Kuzu,470,0.00013055555555555555,Stress,2.0
2023-11-22 13:50:00,EDIS,Benim Ol,750,0.00020833333333333335,Stress,2.0
2023-11-22 13:50:00,EDIS,Martılar,290,8.055555555555556e-05,Stress,2.0
2023-11-22 13:50:00,Tarkan,Hüp,440,0.00012222222222222221,Stress,2.0
2023-11-22 13:50:00,Lykke Li,I Follow Rivers - The Magician Remix,360,0.0001,Stress,2.0
2023-11-22 13:50:00,Serdar Ortaç,Nefes,350,9.722222222222222e-05,Stress,2.0
2023-11-22 13:50:00,Sertab Erener,Bu Böyle - Murat Uncuoğlu Remix,340,9.444444444444444e-05,Stress,2.0
2023-11-22 13:50:00,EDIS,Arıyorum,410,0.00011388888888888889,Stress,2.0
2023-11-22 13:50:00,Mustafa Sandal,İsyankar,3080,0.0008555555555555556,Stress,2.0
2023-11-22 13:50:00,Derya Uluğ,Hadi Çal,350,9.722222222222222e-05,Stress,2.0
2023-11-22 13:50:00,Ajda Pekkan,Ayrılık Ateşi,450,0.000125,Stress,2.0
2023-11-22 13:50:00,Emel Müftüoğlu,Hovarda,400,0.00011111111111111112,Stress,2.0
2023-11-22 13:50:00,Aşkın Nur Yengi,Yabani,430,0.00011944444444444444,Stress,2.0
2023-11-22 13:50:00,Ozan Çolakoğlu,Ben Yanmışım,600,0.00016666666666666666,Stress,2.0
2023-11-22 13:50:00,Macklemore,Can't Hold Us (feat. Ray Dalton),390,0.00010833333333333333,Stress,2.0
2023-11-22 13:50:00,Gülşen,Kardan Adam,380,0.00010555555555555555,Stress,2.0
2023-11-22 13:50:00,Emrah Karaduman,Kırk Yılda Bir Gibisin,350,9.722222222222222e-05,Stress,2.0
2023-11-22 13:50:00,Seda Sayan,Ah Geceler,360,0.0001,Stress,2.0
2023-11-22 13:50:00,Tarkan,Dudu,500,0.0001388888888888889,Stress,2.0
2023-11-22 13:50:00,Atiye,Ya Habibi,940,0.0002611111111111111,Stress,2.0
2023-11-22 13:50:00,Hadise,Sıfır Tolerans - Mahmut Orhan Remix,740,0.00020555555555555556,Stress,2.0
2023-11-22 13:50:00,Yalın,Bir Bakmışsın,360,0.0001,Stress,2.0
2023-11-22 13:50:00,Hande Yener,Kırmızı,350,9.722222222222222e-05,Stress,2.0
2023-11-22 13:50:00,Murat Dalkılıç,Leyla,880,0.00024444444444444443,Stress,2.0
2023-11-22 13:51:00,Zeynep Bastık,Marlon Brando,490,0.0001361111111111111,Stress,2.0
2023-11-22 13:51:00,Nilüfer,Ta Uzak Yollardan,980,0.0002722222222222222,Stress,2.0
2023-11-22 13:51:00,Mustafa Sandal,Aya Benzer,760,0.0002111111111111111,Stress,2.0
2023-11-22 13:51:00,Ezhel,Margiela,300,8.333333333333333e-05,Stress,2.0
2023-11-22 13:51:00,Ozan Doğulu,Uzun Lafın Kısası,42930,0.011925,Stress,2.0
2023-11-22 13:53:00,Rober Hatemo,Senden Çok Var,310,8.61111111111111e-05,Stress,2.0
2023-11-22 13:53:00,Yaşlı Amca,Yıldızlara Bak,2090,0.0005805555555555555,Stress,2.0
2023-11-22 13:53:00,İrem Derici,Yaz Gülü,550,0.00015277777777777777,Stress,2.0
2023-11-22 13:53:00,Mustafa Sandal,İsyankar,420,0.00011666666666666667,Stress,2.0
2023-11-22 13:53:00,Nilüfer,Son Arzum,1020,0.00028333333333333335,Stress,2.0
2023-11-22 13:53:00,Alişan,Hele Bi (Club Version),320,8.888888888888889e-05,Stress,2.0
2023-11-22 13:53:00,Mustafa Sandal,Aya Benzer,500,0.0001388888888888889,Stress,2.0
2023-11-22 13:53:00,Ezhel,Margiela,162580,0.04516111111111111,Stress,2.0
2023-11-22 13:53:00,Aşkın Nur Yengi,Yalancı Bahar,550,0.00015277777777777777,Stress,2.0
2023-11-22 13:53:00,Ozan Doğulu,Hoşuna Mı Gidiyor?,430,0.00011944444444444444,Stress,2.0
2023-11-22 13:53:00,Kalben,Sadece,610,0.00016944444444444445,Stress,2.0
2023-11-22 13:54:00,Hande Yener,Uzaylı - Club Remix,57940,0.016094444444444446,Stress,2.0
2023-11-22 13:55:00,Ben DJ,7 Seconds - Radio Edit,14050,0.0039027777777777776,Stress,2.0
2023-11-22 14:14:00,CamelPhat,The Sign (feat. Anyma) - Spiritual Milk Edit,120310,0.033419444444444446,Stress,2.0
2023-11-22 22:04:00,CamelPhat,The Sign (feat. Anyma) - Spiritual Milk Edit,28937,0.008038055555555555,Stress,2.0
2023-11-22 22:04:00,CamelPhat,The Sign (feat. Anyma) - Spiritual Milk Edit,2430,0.000675,Stress,2.0
2023-11-22 22:04:00,CamelPhat,The Sign (feat. Anyma) - Spiritual Milk Edit,13490,0.003747222222222222,Stress,2.0
2023-11-22 22:04:00,Anyma,Omnia,19755,0.0054875,Stress,2.0
2023-11-22 22:07:00,Anyma,The Sign (with CamelPhat),150480,0.0418,Stress,2.0
2023-11-23 10:55:00,Anyma,The Sign (with CamelPhat),68530,0.01903611111111111,Stress,1.0
2023-11-23 10:55:00,Night Tales,Only If,39560,0.010988888888888888,Stress,1.0
2023-11-23 10:56:00,Something Good,Rhythm (Of The Night),1040,0.0002888888888888889,Stress,1.0
2023-11-23 10:56:00,CamelPhat,Believe,310,8.61111111111111e-05,Stress,1.0
2023-11-23 10:56:00,Sian Evans,Hide U (Mixed) - Tinlicker Remix,680,0.00018888888888888888,Stress,1.0
2023-11-23 10:56:00,Low Steppa,Waves,400,0.00011111111111111112,Stress,1.0
2023-11-23 10:56:00,Jimi Jules,My City's On Fire (Anyma & Cassian Remix),410,0.00011388888888888889,Stress,1.0
2023-11-23 10:56:00,Jimi Jules,My City's On Fire (Anyma & Cassian Remix),130,3.611111111111111e-05,Stress,1.0
2023-11-23 10:56:00,CamelPhat,Hope,760,0.0002111111111111111,Stress,1.0
2023-11-23 10:56:00,Lifelike,Discopolis 2.0 (Mixed) - MEDUZA Remix,470,0.00013055555555555555,Stress,1.0
2023-11-23 10:56:00,RSCL,Echo,740,0.00020555555555555556,Stress,1.0
2023-11-23 10:56:00,070 Shake,Black Dress - Anyma Remix,740,0.00020555555555555556,Stress,1.0
2023-11-23 10:56:00,CamelPhat,The Sign (feat. Anyma) - Spiritual Milk Edit,18950,0.005263888888888889,Stress,1.0
2023-11-23 10:56:00,Anyma,Eternity,47800,0.013277777777777777,Stress,1.0
2023-11-23 10:56:00,Anyma,Eternity,250,6.944444444444444e-05,Stress,1.0
2023-11-23 10:56:00,widerberg,Destroying the Commons,430,0.00011944444444444444,Stress,1.0
2023-11-23 10:57:00,Innellea,Dust Planet,13300,0.0036944444444444446,Stress,1.0
2023-11-23 10:57:00,Jimi Jules,My City's On Fire (Anyma & Cassian Remix),900,0.00025,Stress,1.0
2023-11-23 10:57:00,Three Drives On A Vinyl,Greece 2000 - KREAM Remix,60,1.6666666666666667e-05,Stress,1.0
2023-11-23 10:57:00,Lana Del Rey,Say Yes To Heaven - Anyma Remix,9570,0.0026583333333333333,Stress,1.0
2023-11-23 10:57:00,Lana Del Rey,Say Yes To Heaven - Anyma Remix,270,7.5e-05,Stress,1.0
2023-11-23 10:57:00,070 Shake,Black Dress - Anyma Remix,800,0.00022222222222222223,Stress,1.0
2023-11-23 10:57:00,FISHER,Atmosphere,680,0.00018888888888888888,Stress,1.0
2023-11-23 10:57:00,Anyma,Syren,3130,0.0008694444444444445,Stress,1.0
2023-11-23 10:57:00,Anyma,Syren,310,8.61111111111111e-05,Stress,1.0
2023-11-23 10:57:00,Anyma,Syren,160,4.4444444444444447e-05,Stress,1.0
2023-11-23 10:57:00,Anyma,Syren,340,9.444444444444444e-05,Stress,1.0
2023-11-23 10:57:00,CamelPhat,Trip - Radio Edit,370,0.00010277777777777778,Stress,1.0
2023-11-24 13:34:00,Anyma,Syren,2580,0.0007166666666666667,Stress,0.0
2023-11-24 13:40:00,CamelPhat,Believe,180,5e-05,Stress,0.0
2023-11-24 13:40:00,Lifelike,Discopolis 2.0 (Mixed) - MEDUZA Remix,4080,0.0011333333333333334,Stress,0.0
2023-11-24 13:40:00,RSCL,Echo,1929,0.0005358333333333334,Stress,0.0
2023-11-24 13:40:00,CamelPhat,The Sign (feat. Anyma) - Spiritual Milk Edit,324790,0.09021944444444445,Stress,0.0
2023-11-24 13:45:00,Hande Yener,Uzaylı - Club Remix,265626,0.073785,Stress,0.0
2023-11-24 13:49:00,Simge,Öpücem,255150,0.070875,Stress,0.0
2023-11-24 13:49:00,Mustafa Sandal,Kadere Bak,15616,0.004337777777777778,Stress,0.0
2023-11-24 13:50:00,Rober Hatemo,Senden Çok Var,560,0.00015555555555555556,Stress,0.0
2023-11-24 13:50:00,Hande Yener,Mor,1040,0.0002888888888888889,Stress,0.0
2023-11-24 13:50:00,Mustafa Sandal,Jest Oldu,570,0.00015833333333333332,Stress,0.0
2023-11-24 13:50:00,Tarkan,Kuzu Kuzu,950,0.00026388888888888886,Stress,0.0
2023-11-24 13:50:00,EDIS,Benim Ol,1130,0.0003138888888888889,Stress,0.0
2023-11-24 13:50:00,Tarkan,Gülümse Kaderine,12810,0.0035583333333333335,Stress,0.0
2023-11-24 13:50:00,Atiye,Salla,530,0.00014722222222222223,Stress,0.0
2023-11-24 13:50:00,EDIS,Dudak,800,0.00022222222222222223,Stress,0.0
2023-11-24 13:50:00,Erdem Kınay,Duman,630,0.000175,Stress,0.0
2023-11-24 13:50:00,Mustafa Sandal,Aya Benzer,1010,0.00028055555555555554,Stress,0.0
2023-11-24 13:50:00,Emrah Karaduman,Kırk Yılda Bir Gibisin,540,0.00015,Stress,0.0
2023-11-24 13:50:00,Tarkan,Adımı Kalbine Yaz - Ozinga Club Mix,460,0.0001277777777777778,Stress,0.0
2023-11-24 13:50:00,Hande Yener,Acele Etme,690,0.00019166666666666667,Stress,0.0
2023-11-24 13:50:00,Hande Yener,Aşkın Ateşi,830,0.00023055555555555554,Stress,0.0
2023-11-24 13:50:00,Hepsi,Yalan,960,0.0002666666666666667,Stress,0.0
2023-11-24 13:50:00,Berkay,Yaz,460,0.0001277777777777778,Stress,0.0
